TaxID,ScientificName,Species,Subspecies,CheckpointName
6455,Haliotis_cracherodii,Haliotis cracherodii,,checkpoints6
64555,Orthochromis_malagaraziensis,Orthochromis malagaraziensis,,checkpoints2
645589,Sinodiscula_theae-sinensis,Sinodiscula theae-sinensis,,checkpoints7
645647,Luvunga_scandens,Luvunga scandens,,checkpoints8
64567,Linnemannia_schmuckeri,Linnemannia schmuckeri,,checkpoints7
645706,Stichodactyla_mertensii,Stichodactyla mertensii,,checkpoints6
64571,Lobosporangium_transversale,Lobosporangium transversale,,checkpoints7
64574,Radiomyces_spectabilis,Radiomyces spectabilis,,checkpoints7
64606,Sparganum_proliferum,Sparganum proliferum,,checkpoints6
64609,Ilyonectria_destructans,Ilyonectria destructans,,checkpoints7
64624,Andreaea_nivalis,Andreaea nivalis,,checkpoints8
64631,Benjaminiella_poitrasii,Benjaminiella poitrasii,,checkpoints7
64632,Mycotypha_africana,Mycotypha africana,,checkpoints7
64636,Marquandomyces_marquandii,Marquandomyces marquandii,,checkpoints7
64638,Pleurotus_salmoneostramineus,Pleurotus salmoneostramineus,,checkpoints7
64639,Pholiota_adiposa,Pholiota adiposa,,checkpoints7
64641,Pilaira_anomala,Pilaira anomala,,checkpoints7
64647,Actinomucor_elegans,Actinomucor elegans,,checkpoints7
64648,Mucor_saturninus,Mucor saturninus,,checkpoints7
6465,Patella_vulgata,Patella vulgata,,checkpoints6
646526,Ecytonucleospora_hepatopenaei,Ecytonucleospora hepatopenaei,,checkpoints7
64656,Zychaea_mexicana,Zychaea mexicana,,checkpoints7
64657,Tremella_fuciformis,Tremella fuciformis,,checkpoints7
64659,Collybia_nuda,Collybia nuda,,checkpoints7
64660,Lyophyllum_decastes,Lyophyllum decastes,,checkpoints7
64668,Lagopus_muta,Lagopus muta,,checkpoints3
64680,Tamias_sibiricus,Tamias sibiricus,,checkpoints1
64683,Glaucomys_volans,Glaucomys volans,,checkpoints1
64696,Hippodamia_convergens,Hippodamia convergens,,checkpoints5
64697,Porcellio_scaber,Porcellio scaber,,checkpoints5
647257,Ciborinia_camelliae,Ciborinia camelliae,,checkpoints7
64783,Acromyrmex_octospinosus,Acromyrmex octospinosus,,checkpoints5
64791,Mycetomoellerius_zeteki,Mycetomoellerius zeteki,,checkpoints5
64793,Wasmannia_auropunctata,Wasmannia auropunctata,,checkpoints5
647931,Vulcanoctopus_hydrothermalis,Vulcanoctopus hydrothermalis,,checkpoints6
647933,Trichophyton_tonsurans_CBS_112818,Trichophyton tonsurans,,checkpoints7
64799,Chlorodrepanis_virens,Chlorodrepanis virens,,checkpoints3
64802,Loxia_curvirostra,Loxia curvirostra,,checkpoints3
64806,Oreomystis_bairdi,Oreomystis bairdi,,checkpoints3
648196,Pantherophis_alleghaniensis,Pantherophis alleghaniensis,,checkpoints4
648198,Pantherophis_spiloides,Pantherophis spiloides,,checkpoints4
64838,Fopius_arisanus,Fopius arisanus,,checkpoints5
648681,Clitopilus_hobsonii,Clitopilus hobsonii,,checkpoints7
648682,Clitopilus_passeckerianus,Clitopilus passeckerianus,,checkpoints7
648882,Paratinospora_sagittata,Paratinospora sagittata,,checkpoints8
64902,Nicrophorus_orbicollis,Nicrophorus orbicollis,,checkpoints5
649199,Astragalus_membranaceus,Astragalus membranaceus,,checkpoints8
64939,Fragaria_iinumae,Fragaria iinumae,,checkpoints8
6494,Conus_textile,Conus textile,,checkpoints6
64940,Fragaria_moschata,Fragaria moschata,,checkpoints8
64941,Fragaria_nilgerrensis,Fragaria nilgerrensis,,checkpoints8
649659,Campanula_jacobaea,Campanula jacobaea,,checkpoints8
649802,Pipra_filicauda,Pipra filicauda,,checkpoints3
6500,Aplysia_californica,Aplysia californica,,checkpoints6
65001,Cheirolophus_tagananensis,Cheirolophus tagananensis,,checkpoints8
650015,Laterallus_jamaicensis_coturniculus,Laterallus jamaicensis,Laterallus jamaicensis coturniculus,checkpoints3
650164,Phanerochaete_carnosa_HHB-10118-sp,Phanerochaete carnosa,,checkpoints7
65032,Epiphyas_postvittana,Epiphyas postvittana,,checkpoints5
650640,Rhinatrema_nigrum,Rhinatrema nigrum,,checkpoints4
651044,Mechanitis_lysimnia_macrinus,Mechanitis lysimnia,Mechanitis lysimnia macrinus,checkpoints5
651059,Mechanitis_menapis,Mechanitis menapis,,checkpoints5
651138,[Candida]_membranifaciens_subsp._flavinogenes,[Candida] membranifaciens,[Candida] membranifaciens subsp. flavinogenes,checkpoints7
651388,Vitis_labrusca_x_Vitis_riparia,Vitis labrusca x Vitis riparia,,checkpoints8
65139,Beta_lomatogona,Beta lomatogona,,checkpoints8
65146,Ophion_ventricosus,Ophion ventricosus,,checkpoints5
65147,Ophion_obscuratus,Ophion obscuratus,,checkpoints5
651555,Bolboschoenus_planiculmis,Bolboschoenus planiculmis,,checkpoints8
651643,Isatis_lusitanica,Isatis lusitanica,,checkpoints8
651723,Pteroplatytrygon_violacea,Pteroplatytrygon violacea,,checkpoints4
6523,Lymnaea_stagnalis,Lymnaea stagnalis,,checkpoints6
6526,Biomphalaria_glabrata,Biomphalaria glabrata,,checkpoints6
652832,Dermacentor_niveus,Dermacentor niveus,,checkpoints5
652975,Hydnotrya_bailii,Hydnotrya bailii,,checkpoints7
65311,Diplazon_laetatorius,Diplazon laetatorius,,checkpoints5
653302,Austrolebias_periodicus,Austrolebias periodicus,,checkpoints2
653306,Austrolebias_wolterstorffi,Austrolebias wolterstorffi,,checkpoints2
65333,Ephialtes_manifestator,Ephialtes manifestator,,checkpoints5
653446,Blastomyces_dermatitidis_ATCC_18188,Blastomyces dermatitidis,,checkpoints7
6535,Cornu_aspersum,Cornu aspersum,,checkpoints6
65351,Lepidium_campestre,Lepidium campestre,,checkpoints8
653667,Schizosaccharomyces_cryophilus_OY26,Schizosaccharomyces cryophilus,,checkpoints7
653684,Melanostoma_mellinum,Melanostoma mellinum,,checkpoints5
65378,Arremon_brunneinucha,Arremon brunneinucha,,checkpoints3
65409,Scutellaria_baicalensis,Scutellaria baicalensis,,checkpoints8
654392,Fusarium_oxysporum_f._sp._koae,Fusarium oxysporum,,checkpoints7
654397,Fusarium_oxysporum_f._sp._sesami,Fusarium oxysporum,,checkpoints7
654400,Fusarium_oxysporum_f._sp._zingiberi,Fusarium oxysporum,,checkpoints7
654480,Trichoderma_cornu-damae,Trichoderma cornu-damae,,checkpoints7
654496,Thelephora_aurantiotincta,Thelephora aurantiotincta,,checkpoints7
65466,Lucilia_caesar,Lucilia caesar,,checkpoints5
65468,Trichoderma_ghanense,Trichoderma ghanense,,checkpoints7
65476,Lacerta_viridis,Lacerta viridis,,checkpoints4
65477,Saccharomycopsis_microspora,Saccharomycopsis microspora,,checkpoints7
65481,Podarcis_filfolensis,Podarcis filfolensis,,checkpoints4
65482,Podarcis_melisellensis,Podarcis melisellensis,,checkpoints4
65483,Podarcis_raffonei,Podarcis raffonei,,checkpoints4
65484,Podarcis_siculus,Podarcis siculus,,checkpoints4
65485,Podarcis_tiliguerta,Podarcis tiliguerta,,checkpoints4
65489,Oryza_barthii,Oryza barthii,,checkpoints8
6549,Mytilus_californianus,Mytilus californianus,,checkpoints6
6550,Mytilus_edulis,Mytilus edulis,,checkpoints6
655095,Kazachstania_taianensis,Kazachstania taianensis,,checkpoints7
6551,Mytilus_trossulus,Mytilus trossulus,,checkpoints6
655235,Zonotrichia_leucophrys_nuttalli,Zonotrichia leucophrys,Zonotrichia leucophrys nuttalli,checkpoints3
655342,Etheostoma_perlongum,Etheostoma perlongum,,checkpoints2
65557,Alcea_rosea,Alcea rosea,,checkpoints8
65561,Hypericum_perforatum,Hypericum perforatum,,checkpoints8
655806,Ametastegia_equiseti,Ametastegia equiseti,,checkpoints5
655819,Beauveria_bassiana_ARSEF_2860,Beauveria bassiana,,checkpoints7
655827,Metarhizium_acridum_CQMa_102,Metarhizium acridum,,checkpoints7
655844,Metarhizium_robertsii_ARSEF_23,Metarhizium robertsii,,checkpoints7
655863,Grosmannia_clavigera_kw1407,Leptographium clavigerum,,checkpoints7
65598,Bombus_pascuorum,Bombus pascuorum,,checkpoints5
655981,Pseudogymnoascus_destructans,Pseudogymnoascus destructans,,checkpoints7
65606,Antechinus_leo,Antechinus leo,,checkpoints1
65607,Dactylopsila_palpator,Dactylopsila palpator,,checkpoints1
65610,Echymipera_clara,Echymipera clara,,checkpoints1
65611,Echymipera_rufescens,Echymipera rufescens,,checkpoints1
65612,Isoodon_obesulus,Isoodon obesulus,,checkpoints1
65613,Microperoryctes_papuensis,Microperoryctes papuensis,,checkpoints1
65614,Petrogale_persephone,Petrogale persephone,,checkpoints1
65615,Phalanger_gymnotis,Phalanger gymnotis,,checkpoints1
65616,Pseudochirulus_forbesi,Pseudochirulus forbesi,,checkpoints1
65621,Bettongia_lesueur,Bettongia lesueur,,checkpoints1
65624,Lagorchestes_conspicillatus,Lagorchestes conspicillatus,,checkpoints1
65626,Onychogalea_unguifera,Onychogalea unguifera,,checkpoints1
65628,Peroryctes_raffrayana,Peroryctes raffrayana,,checkpoints1
65629,Pseudochirops_corinnae,Pseudochirops corinnae,,checkpoints1
65631,Hypsiprymnodon_moschatus,Hypsiprymnodon moschatus,,checkpoints1
65632,Lagorchestes_hirsutus,Lagorchestes hirsutus,,checkpoints1
65634,Lagostrophus_fasciatus,Lagostrophus fasciatus,,checkpoints1
6565,Crassostrea_virginica,Crassostrea virginica,,checkpoints6
656515,Pseudocheirus_occidentalis,Pseudocheirus occidentalis,,checkpoints1
656916,Aspergillus_arachidicola,Aspergillus arachidicola,,checkpoints7
656917,Aspergillus_minisclerotigenes,Aspergillus minisclerotigenes,,checkpoints7
657155,Sungouiella_middelhoveniana,Sungouiella middelhoveniana,,checkpoints7
657186,Carassius_auratus_red_var.,Carassius auratus,,checkpoints2
6573,Mizuhopecten_yessoensis,Mizuhopecten yessoensis,,checkpoints6
65739,Anarhichas_minor,Anarhichas minor,,checkpoints2
657494,Danielia_reshetovae,Danielia reshetovae,,checkpoints7
6579,Pecten_maximus,Pecten maximus,,checkpoints6
65804,Pichia_sp._NRRL_Y-12824,Pichia sp. NRRL Y-12824,,checkpoints7
65805,Pichia_sp._NRRL_Y-12830,Pichia sp. NRRL Y-12830,,checkpoints7
65811,Cyberlindnera_maclurae,Cyberlindnera maclurae,,checkpoints7
658148,Coryphopterus_venezuelae,Coryphopterus venezuelae,,checkpoints2
65818,Cyberlindnera_lachancei,Cyberlindnera lachancei,,checkpoints7
65819,Pichia_sp._NRRL_YB-4149,Pichia sp. NRRL YB-4149,,checkpoints7
658196,Glomus_cerebriforme,Glomus cerebriforme,,checkpoints7
658358,Aspergillus_floccosus,Aspergillus floccosus,,checkpoints7
658429,Pseudogymnoascus_destructans_20631-21,Pseudogymnoascus destructans,,checkpoints7
658444,Cucumispora_dikerogammari,Cucumispora dikerogammari,,checkpoints7
658473,Mycena_chlorophos,Mycena chlorophos,,checkpoints7
658763,Saccharomyces_cerevisiae_Sigma1278b,Saccharomyces cerevisiae,,checkpoints7
658804,Charaxes_jasius,Charaxes jasius,,checkpoints5
658839,Charaxes_varanes,Charaxes varanes,,checkpoints5
658910,Chloephaga_hybrida,Chloephaga hybrida,,checkpoints3
658919,Merganetta_armata,Merganetta armata,,checkpoints3
658922,Nettapus_auritus,Nettapus auritus,,checkpoints3
658925,Tachyeres_brachypterus,Tachyeres brachypterus,,checkpoints3
658926,Tachyeres_leucocephalus,Tachyeres leucocephalus,,checkpoints3
658927,Tachyeres_patachonicus,Tachyeres patachonicus,,checkpoints3
658931,Teratosphaeria_zuluensis,Teratosphaeria zuluensis,,checkpoints7
659244,Saccharomyces_uvarum_CLIB_533,Saccharomyces uvarum,,checkpoints7
65948,Nasturtium_officinale,Nasturtium officinale,,checkpoints8
659513,Cryptodendrum_adhaesivum,Cryptodendrum adhaesivum,,checkpoints6
659516,Thalassianthus_aster,Thalassianthus aster,,checkpoints6
6596,Mercenaria_mercenaria,Mercenaria mercenaria,,checkpoints6
65963,Drosophila_fuyamai,Drosophila fuyamai,,checkpoints5
65964,Drosophila_pseudoananassae,Drosophila pseudoananassae,,checkpoints5
65965,Drosophila_pseudoananassae_pseudoananassae,Drosophila pseudoananassae,Drosophila pseudoananassae pseudoananassae,checkpoints5
660025,Fusarium_oxysporum_f._sp._conglutinans_Fo5176,Fusarium oxysporum,,checkpoints7
660027,Fusarium_oxysporum_Fo47,Fusarium oxysporum,,checkpoints7
660029,Fusarium_oxysporum_NRRL_32931,Fusarium oxysporum,,checkpoints7
660034,Fusarium_oxysporum_II5,Fusarium oxysporum,,checkpoints7
660070,Potentilla_anglica,Potentilla anglica,,checkpoints8
660122,Fusarium_vanettenii_77-13-4,Fusarium vanettenii,,checkpoints7
66014,Cymbopogon_citratus,Cymbopogon citratus,,checkpoints8
6604,Mya_arenaria,Mya arenaria,,checkpoints6
660469,Cryphonectria_parasitica_EP155,Cryphonectria parasitica,,checkpoints7
660624,Jasminum_sambac,Jasminum sambac,,checkpoints8
66063,Trachypithecus_johnii,Trachypithecus johnii,,checkpoints1
66096,Gleditsia_sinensis,Gleditsia sinensis,,checkpoints8
6610,Sepia_officinalis,Sepia officinalis,,checkpoints6
66100,Ovulinia_azaleae,Ovulinia azaleae,,checkpoints7
661103,Pseudorhizina_sphaerospora,Pseudorhizina sphaerospora,,checkpoints7
661127,Petaurus_abidi,Petaurus abidi,,checkpoints1
661129,Costus_nitidus,Costus nitidus,,checkpoints8
661132,Costus_vargasii,Costus vargasii,,checkpoints8
6613,Euprymna_scolopes,Euprymna scolopes,,checkpoints6
662004,Sertularella_gayi,Sertularella gayi,,checkpoints6
662020,Tiaropsis_multicirrata,Tiaropsis multicirrata,,checkpoints6
66205,Acer_campestre,Acer campestre,,checkpoints8
662061,Motacilla_tschutschensis,Motacilla tschutschensis,,checkpoints3
662491,Promethes_sulcator,Promethes sulcator,,checkpoints5
662494,Sussaba_pulchella,Sussaba pulchella,,checkpoints5
6625,Watasenia_scintillans,Watasenia scintillans,,checkpoints6
662516,Pleurotus_eryngii_var._elaeoselini,Pleurotus eryngii,,checkpoints7
66265,Saimiri_ustus,Saimiri ustus,,checkpoints1
662736,Podarcis_liolepis,Podarcis liolepis,,checkpoints4
662802,Delias_oraia,Delias oraia,,checkpoints5
662956,Ocypus_olens,Ocypus olens,,checkpoints5
66299,Cobitis_paludica,Cobitis paludica,,checkpoints2
663202,Trichophyton_verrucosum_HKI_0517,Trichophyton verrucosum,,checkpoints7
663331,Trichophyton_benhamiae_CBS_112371,Trichophyton benhamiae,,checkpoints7
663597,Petroselinum_crispum_Neapolitanum_Group,Petroselinum crispum,,checkpoints8
66361,Cochliomyia_macellaria,Cochliomyia macellaria,,checkpoints5
66383,Ficus_erecta,Ficus erecta,,checkpoints8
66385,Ficus_microcarpa,Ficus microcarpa,,checkpoints8
66387,Ficus_religiosa,Ficus religiosa,,checkpoints8
663902,Noctuana_stator,Noctuana stator,,checkpoints5
663965,Anastatica_hierochuntica,Anastatica hierochuntica,,checkpoints8
66420,Papilio_xuthus,Papilio xuthus,,checkpoints5
664254,Kryptolebias_ocellatus,Kryptolebias ocellatus,,checkpoints2
66434,Madoqua_kirkii,Madoqua kirkii,,checkpoints1
66440,Tragelaphus_scriptus,Tragelaphus scriptus,,checkpoints1
66442,Neotragus_moschatus,Neotragus moschatus,,checkpoints1
664439,Paxillus_involutus_ATCC_200175,Paxillus involutus,,checkpoints7
66444,Oreotragus_oreotragus,Oreotragus oreotragus,,checkpoints1
66447,Galaxias_brevipinnis,Galaxias brevipinnis,,checkpoints2
66448,Galaxias_truttaceus,Galaxias truttaceus,,checkpoints2
6645,Octopus_vulgaris,Octopus vulgaris,,checkpoints6
664898,[Candida]_rishiriensis,[Candida] rishiriensis,,checkpoints7
665024,Bipolaris_maydis_ATCC_48331,Bipolaris maydis,,checkpoints7
665079,Sclerotinia_sclerotiorum_1980_UF-70,Sclerotinia sclerotiorum,,checkpoints7
665115,Shiraia_sp._slf14,Shiraia sp. slf14,,checkpoints7
665150,Peneothello_sigillata,Peneothello sigillata,,checkpoints3
66518,Gremmenia_infestans,Gremmenia infestans,,checkpoints7
665440,Pterochromis_congicus,Pterochromis congicus,,checkpoints2
665498,Stipa_capillata,Stipa capillata,,checkpoints8
6655,Cryptochiton_stelleri,Cryptochiton stelleri,,checkpoints6
66560,Archegozetes_longisetosus,Archegozetes longisetosus,,checkpoints5
665665,Xylaria_palmicola,Xylaria palmicola,,checkpoints7
66581,Hypochthonius_rufulus,Hypochthonius rufulus,,checkpoints5
665912,Bipolaris_sorokiniana_ND90Pr,Bipolaris sorokiniana,,checkpoints7
66602,Nothrus_silvestris,Nothrus silvestris,,checkpoints5
6661,Artemia_franciscana,Artemia franciscana,,checkpoints5
666519,Mico_humilis,Mico humilis,,checkpoints1
66656,Durio_zibethinus,Durio zibethinus,,checkpoints8
6669,Daphnia_pulex,Daphnia pulex,,checkpoints5
66707,Polioptila_caerulea,Polioptila caerulea,,checkpoints3
667116,Rhinoraja_longicauda,Rhinoraja longicauda,,checkpoints4
66713,Pinctada_imbricata,Pinctada imbricata,,checkpoints6
667144,Chloropsis_hardwickii,Chloropsis hardwickii,,checkpoints3
667154,Dicaeum_eximium,Dicaeum eximium,,checkpoints3
667181,Rhipidura_albolimbata,Rhipidura albolimbata,,checkpoints3
667186,Rhipidura_dahli,Rhipidura dahli,,checkpoints3
66738,Diplodia_sapinea,Diplodia sapinea,,checkpoints7
667381,Brachionus_manjavacas,Brachionus manjavacas,,checkpoints6
667449,Mythimna_loreyi,Mythimna loreyi,,checkpoints5
6678,Balanus_nubilus,Balanus nubilus,,checkpoints5
66787,Dipylidium_caninum,Dipylidium caninum,,checkpoints6
66828,Isognomon_alatus,Isognomon alatus,,checkpoints6
6687,Penaeus_monodon,Penaeus monodon,,checkpoints5
6689,Penaeus_vannamei,Penaeus vannamei,,checkpoints5
669021,Chaetomidium_leptoderma,Chaetomidium leptoderma,,checkpoints7
669026,Staphylotrichum_longicolle,Staphylotrichum longicolle,,checkpoints7
66913,Ictalurus_furcatus,Ictalurus furcatus,,checkpoints2
66914,Xipholeptos_notoides,Xipholeptos notoides,,checkpoints6
669202,Thelohanellus_kitauei,Thelohanellus kitauei,,checkpoints6
669229,Wirenia_argentea,Wirenia argentea,,checkpoints6
66948,Meyerozyma_caribbica,Meyerozyma caribbica,,checkpoints7
669661,Cochlearia_groenlandica,Cochlearia groenlandica,,checkpoints8
669838,Sparganium_angustifolium,Sparganium angustifolium,,checkpoints8
669869,Lobaria_immixta,Lobaria immixta,,checkpoints7
669874,Pachysolen_tannophilus_NRRL_Y-2460,Pachysolen tannophilus,,checkpoints7
67002,Plenogemma_phyllantha,Plenogemma phyllantha,,checkpoints8
6703,Pandalus_borealis,Pandalus borealis,,checkpoints5
670332,Anthus_godlewskii,Anthus godlewskii,,checkpoints3
670337,Alaudala_cheleensis,Alaudala cheleensis,,checkpoints3
670340,Calidris_minuta,Calidris minuta,,checkpoints3
670344,Gallinago_megala,Gallinago megala,,checkpoints3
670348,Mergus_squamatus,Mergus squamatus,,checkpoints3
670350,Muscicapa_griseisticta,Muscicapa griseisticta,,checkpoints3
670352,Pluvialis_apricaria,Pluvialis apricaria,,checkpoints3
670355,Prunella_fulvescens,Prunella fulvescens,,checkpoints3
670356,Prunella_himalayana,Prunella himalayana,,checkpoints3
670423,Lucifuga_dentata,Lucifuga dentata,,checkpoints2
670468,Odontothrips_loti,Odontothrips loti,,checkpoints5
670483,Gloeophyllum_trabeum_ATCC_11539,Gloeophyllum trabeum,,checkpoints7
670580,Postia_placenta_MAD-698-R-SB12,Rhodonia placenta,,checkpoints7
670595,Pollenia_amentaria,Pollenia amentaria,,checkpoints5
6706,Homarus_americanus,Homarus americanus,,checkpoints5
670618,Phania_funesta,Phania funesta,,checkpoints5
6707,Homarus_gammarus,Homarus gammarus,,checkpoints5
670907,Rana_kukunoris,Rana kukunoris,,checkpoints4
671064,Sporothrix_bragantina,Sporothrix bragantina,,checkpoints7
671078,Brotogeris_tirica,Brotogeris tirica,,checkpoints3
671079,Brotogeris_cyanoptera,Brotogeris cyanoptera,,checkpoints3
671080,Brotogeris_sanctithomae,Brotogeris sanctithomae,,checkpoints3
671105,Calliergon_cordifolium,Calliergon cordifolium,,checkpoints8
671139,Chrysoporthe_syzygiicola,Chrysoporthe syzygiicola,,checkpoints7
671140,Chrysoporthe_zambiensis,Chrysoporthe zambiensis,,checkpoints7
671144,Wallemia_mellicola_CBS_633.66,Wallemia mellicola,,checkpoints7
671929,Seirophora_villosa,Seirophora villosa,,checkpoints7
671987,Exserohilum_turcica_Et28A,Exserohilum turcicum,,checkpoints7
672150,Teleogryllus_commodus,Teleogryllus commodus,,checkpoints5
672230,Chironex_yamaguchii,Chironex yamaguchii,,checkpoints6
6723,Cherax_destructor,Cherax destructor,,checkpoints5
67247,Aulacomnium_androgynum,Aulacomnium androgynum,,checkpoints8
67248,Aulacomnium_turgidum,Aulacomnium turgidum,,checkpoints8
6728,Procambarus_clarkii,Procambarus clarkii,,checkpoints5
672822,Marmoritis_complanata,Marmoritis complanata,,checkpoints8
672921,Tubulanus_polymorphus,Tubulanus polymorphus,,checkpoints6
673463,Fistulinella_cinereoalba,Fistulinella cinereoalba,,checkpoints7
6735,Panulirus_interruptus,Panulirus interruptus,,checkpoints5
6737,Panulirus_argus,Panulirus argus,,checkpoints5
673927,Hypericum_hircinum,Hypericum hircinum,,checkpoints8
673928,Hypericum_hirsutum,Hypericum hirsutum,,checkpoints8
673940,Lindgomyces_ingoldianus,Lindgomyces ingoldianus,,checkpoints7
67397,Leptotheca_gaudichaudii,Leptotheca gaudichaudii,,checkpoints8
67399,Pyrrhobryum_spiniforme,Pyrrhobryum spiniforme,,checkpoints8
6741,Paralithodes_camtschaticus,Paralithodes camtschaticus,,checkpoints5
67428,Thuidium_tamariscinum,Thuidium tamariscinum,,checkpoints8
67441,Tetraplodon_mnioides,Tetraplodon mnioides,,checkpoints8
675120,Dothistroma_septosporum_NZE10,Dothistroma septosporum,,checkpoints7
67531,Drosophila_lacteicornis,Drosophila lacteicornis,,checkpoints5
67533,Drosophila_rufa,Drosophila rufa,,checkpoints5
67534,Drosophila_triauraria,Drosophila triauraria,,checkpoints5
67549,Meda_fulgida,Meda fulgida,,checkpoints2
67558,Semotilus_atromaculatus,Semotilus atromaculatus,,checkpoints2
675739,Cirsium_heterophyllum,Cirsium heterophyllum,,checkpoints8
675824,Lipomyces_starkeyi_NRRL_Y-11557,Lipomyces starkeyi,,checkpoints7
6759,Carcinus_maenas,Carcinus maenas,,checkpoints5
676150,Rubinoboletus_rubinus,Rubinoboletus rubinus,,checkpoints7
676211,[Candida]_pseudofarinosa,[Candida] pseudofarinosa,,checkpoints7
67622,Graphilbum_fragrans,Graphilbum fragrans,,checkpoints7
6763,Callinectes_sapidus,Callinectes sapidus,,checkpoints5
67680,Anncaliia_algerae,Anncaliia algerae,,checkpoints7
676914,Hovala_pardalina,Hovala pardalina,,checkpoints5
67708,Amanita_fuliginea,Amanita fuliginea,,checkpoints7
67723,Amanita_phalloides,Amanita phalloides,,checkpoints7
67725,Amanita_pseudoporphyria,Amanita pseudoporphyria,,checkpoints7
67733,Amanita_subjunquillea,Amanita subjunquillea,,checkpoints7
67763,Lasius_flavus,Lasius flavus,,checkpoints5
67767,Lasius_niger,Lasius niger,,checkpoints5
67801,Glossina_palpalis_gambiensis,Glossina palpalis,Glossina palpalis gambiensis,checkpoints5
67830,Quercus_wislizeni,Quercus wislizeni,,checkpoints8
678569,Lathamus_discolor,Lathamus discolor,,checkpoints3
678571,Loriculus_philippensis,Loriculus philippensis,,checkpoints3
678581,Neophema_chrysogaster,Neophema chrysogaster,,checkpoints3
678588,Trichoglossus_johnstoniae,Trichoglossus johnstoniae,,checkpoints3
67896,Cristatella_mucedo,Cristatella mucedo,,checkpoints6
679095,Melanargia_ines,Melanargia ines,,checkpoints5
679340,Poecilia_wingei,Poecilia wingei,,checkpoints2
67938,Zanthoxylum_armatum,Zanthoxylum armatum,,checkpoints8
67940,Nanger_dama,Nanger dama,,checkpoints1
67941,Nanger_dama_ruficollis,Nanger dama,Nanger dama ruficollis,checkpoints1
679434,Fusarium_brachygibbosum,Fusarium brachygibbosum,,checkpoints7
679435,Fusarium_armeniacum,Fusarium armeniacum,,checkpoints7
679534,Lachancea_nothofagi,Lachancea nothofagi,,checkpoints7
679938,[Candida]_xylanilytica_(nom._inval.),[Candida] xylanilytica (nom. inval.),,checkpoints7
679940,Apophysomyces_ossiformis,Apophysomyces ossiformis,,checkpoints7
680193,Fusarium_palustre,Fusarium palustre,,checkpoints7
68045,Ophthalmotilapia_heterodonta,Ophthalmotilapia heterodonta,,checkpoints2
68046,Ophthalmotilapia_nasuta,Ophthalmotilapia nasuta,,checkpoints2
680683,Amyelois_transitella,Amyelois transitella,,checkpoints5
681434,Erythroxylum_macrophyllum,Erythroxylum macrophyllum,,checkpoints8
681435,Erythroxylum_panamense,Erythroxylum panamense,,checkpoints8
681482,Psidium_friedrichsthalianum,Psidium friedrichsthalianum,,checkpoints8
681533,Mochlus_sundevallii,Mochlus sundevallii,,checkpoints4
6819,Euphausia_superba,Euphausia superba,,checkpoints5
681932,Pristella_maxillaris,Pristella maxillaris,,checkpoints2
681940,Colletotrichum_navitas,Colletotrichum navitas,,checkpoints7
682080,Polyplosphaeria_fusca,Polyplosphaeria fusca,,checkpoints7
682313,Solanum_chaucha,Solanum chaucha,,checkpoints8
682598,Barnettozyma_vustinii,Barnettozyma vustinii,,checkpoints7
682624,Syagrus_oleracea,Syagrus oleracea,,checkpoints8
682790,Cheiracanthium_punctorium,Cheiracanthium punctorium,,checkpoints5
68294,Corvus_kubaryi,Corvus kubaryi,,checkpoints3
683192,Interochromis_loocki,Interochromis loocki,,checkpoints2
6832,Tigriopus_californicus,Tigriopus californicus,,checkpoints5
683373,Barnettozyma_sucrosica_(nom._inval.),Barnettozyma sucrosica (nom. inval.),,checkpoints7
6837,Calanus_finmarchicus,Calanus finmarchicus,,checkpoints5
683711,Macrostomum_hystrix,Macrostomum hystrix,,checkpoints6
683832,Cirrhinus_mrigala,Cirrhinus mrigala,,checkpoints2
683840,Microbotryum_lychnidis-dioicae_p1A1_Lamole,Microbotryum lychnidis-dioicae,,checkpoints7
683960,Wickerhamomyces_anomalus_NRRL_Y-366-8,Wickerhamomyces anomalus,,checkpoints7
683971,Tischeria_ekebladella,Tischeria ekebladella,,checkpoints5
68401,Spiromyces_aspiralis,Spiromyces aspiralis,,checkpoints7
68408,Moschus_berezovskii,Moschus berezovskii,,checkpoints1
68412,Moschus_chrysogaster,Moschus chrysogaster,,checkpoints1
68415,Moschus_moschiferus,Moschus moschiferus,,checkpoints1
684364,Batrachochytrium_dendrobatidis_JAM81,Batrachochytrium dendrobatidis,,checkpoints7
68455,Crocodylus_siamensis,Crocodylus siamensis,,checkpoints4
684617,Mycosarcoma_mackinlayi,Mycosarcoma mackinlayi,,checkpoints7
68464,Poeciliopsis_occidentalis,Poeciliopsis occidentalis,,checkpoints2
684658,Aphidius_gifuensis,Aphidius gifuensis,,checkpoints5
68468,Regulus_regulus,Regulus regulus,,checkpoints3
68470,Acrocephalus_melanopogon,Acrocephalus melanopogon,,checkpoints3
68471,Acrocephalus_paludicola,Acrocephalus paludicola,,checkpoints3
68474,Acrocephalus_dumetorum,Acrocephalus dumetorum,,checkpoints3
6848,Carcinoscorpius_rotundicauda,Carcinoscorpius rotundicauda,,checkpoints5
684837,Puccinia_polysora,Puccinia polysora,,checkpoints7
68486,Cettia_cetti,Cettia cetti,,checkpoints3
68497,Hippolais_icterina,Hippolais icterina,,checkpoints3
6850,Limulus_polyphemus,Limulus polyphemus,,checkpoints5
