TaxID,ScientificName,ParentTaxID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies
3110790,Paracoccidioides_sp._IMR-M-Pb_369,2637738,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae,Paracoccidioides,Paracoccidioides sp. IMR-M-Pb 369,
3110926,Quercus_ilex_subsp._ballota,58334,Viridiplantae,Streptophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus ilex,Quercus ilex subsp. ballota
3111,Prototheca_wickerhamii,3110,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Prototheca,Prototheca wickerhamii,
3111108,Ceratocystis_alfenasii,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis alfenasii,
3111109,Ceratocystis_atlantica,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis atlantica,
3111110,Ceratocystis_costaricensis,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis costaricensis,
3111550,Ammospiza_maritima_maritima,2707177,Metazoa,Chordata,Aves,Passeriformes,Passerellidae,Ammospiza,Ammospiza maritima,Ammospiza maritima maritima
3111918,Ceratocystis_cubensis,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis cubensis,
3111919,Ceratocystis_xanthosomatis,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis xanthosomatis,
311198,Meretrix_petechialis,74490,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Meretrix,Meretrix petechialis,
3112,Prototheca_zopfii,3110,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Prototheca,Prototheca zopfii,
311201,Saxidomus_purpurata,311200,Metazoa,Mollusca,Bivalvia,Venerida,Veneridae,Saxidomus,Saxidomus purpurata,
311204,Monosporozyma_aquatica,3162981,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Monosporozyma,Monosporozyma aquatica,
311206,Trichogramma_japonicum,7490,Metazoa,Arthropoda,Insecta,Hymenoptera,Trichogrammatidae,Trichogramma,Trichogramma japonicum,
311213,Avena_occidentalis,4496,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena occidentalis,
3112344,Oxypteryx_unicolorella,2727841,Metazoa,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Oxypteryx,Oxypteryx unicolorella,
3112358,Smerinthus_ocellatus,119285,Metazoa,Arthropoda,Insecta,Lepidoptera,Sphingidae,Smerinthus,Smerinthus ocellatus,
311239,Podila_horticola,2779937,Fungi,Mucoromycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila horticola,
3112566,Blastobotrys_sp._G-9,2621156,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Trichomonascaceae,Blastobotrys,Blastobotrys sp. G-9,
3112611,Ceratocystis_sp._C1944,2626915,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis sp. C1944,
3112614,Pichia_sp._KDB-2024a,2623332,Fungi,Ascomycota,Pichiomycetes,Pichiales,Pichiaceae,Pichia,Pichia sp. KDB-2024a,
3113205,Penicillium_sp._MYA5,2593313,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. MYA5,
311328,Tortrix_viridana,311327,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tortrix,Tortrix viridana,
311356,Turdus_rufiventris,9186,Metazoa,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus rufiventris,
3113568,Termitomyces_sp._IC0020,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0020,
3113569,Termitomyces_sp._IC0026,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0026,
3113570,Termitomyces_sp._Micro,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. Micro,
3113571,Termitomyces_sp._IC0035-1,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0035-1,
3113572,Termitomyces_sp._ANC-D,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. ANC-D,
3113573,Termitomyces_sp._ANC-H,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. ANC-H,
3113574,Termitomyces_sp._ANC-I,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. ANC-I,
3113575,Termitomyces_sp._IC0024,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0024,
3113576,Termitomyces_sp._IC0001,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0001,
3113577,Termitomyces_sp._IC0010,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0010,
3113578,Termitomyces_sp._IC0034,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0034,
3113579,Termitomyces_sp._IC0027,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0027,
3113580,Termitomyces_sp._IC0032,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0032,
3113581,Termitomyces_sp._IC0033,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0033,
3113582,Termitomyces_sp._IC0038,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0038,
3113583,Termitomyces_sp._IC0019,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. IC0019,
3113584,Termitomyces_sp._PseudaA,2634893,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,Termitomyces sp. PseudaA,
3113649,Medakamo_hakoo,3113648,Viridiplantae,Chlorophyta,Trebouxiophyceae,,Coccomyxaceae,Medakamo,Medakamo hakoo,
31138,Trachemys_scripta_elegans,34903,Metazoa,Chordata,,Testudines,Emydidae,Trachemys,Trachemys scripta,Trachemys scripta elegans
3113988,Vanrija_sp._CR7,2637547,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Vanrija,Vanrija sp. CR7,
311401,Strix_occidentalis_caurina,201991,Metazoa,Chordata,Aves,Strigiformes,Strigidae,Strix,Strix occidentalis,Strix occidentalis caurina
3114035,Marssonina_zanthoxyli,324777,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Marssonina,Marssonina zanthoxyli,
311405,Zingiber_zerumbet,4650,Viridiplantae,Streptophyta,Magnoliopsida,Zingiberales,Zingiberaceae,Zingiber,Zingiber zerumbet,
31142,Ptyas_mucosa,31141,Metazoa,Chordata,Lepidosauria,Squamata,Colubridae,Ptyas,Ptyas mucosa,
3114438,Ancylonema_sp.,3032304,Viridiplantae,Streptophyta,Zygnematophyceae,Zygnematales,Mesotaeniaceae,Ancylonema,Ancylonema sp.,
3114500,Sinodiscula_camellicola_(nom._inval.),2292639,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Melanconiellaceae,,Sinodiscula camellicola (nom. inval.),
311461,Hirudo_verbana,6420,Metazoa,Annelida,Clitellata,Hirudinida,Hirudinidae,Hirudo,Hirudo verbana,
311477,Drosophila_paramelanica,32310,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila paramelanica,
3114933,Leccinellum_rugosiceps,1256249,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinellum,Leccinellum rugosiceps,
311497,Pharyngochromis_acuticeps,311496,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Pharyngochromis,Pharyngochromis acuticeps,
311502,Sargochromis_carlottae,311501,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Sargochromis,Sargochromis carlottae,
311509,Serranochromis_macrocephalus,50902,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,Serranochromis,Serranochromis macrocephalus,
3115215,Penicillium_sp._F50,2593313,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. F50,
3115216,Penicillium_sp._F51,2593313,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. F51,
3115217,Penicillium_sp._F2(2024),2593313,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. F2(2024),
3115218,Penicillium_sp._C7(2024),2593313,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. C7(2024),
3115219,Penicillium_sp._D9,2593313,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. D9,
3115220,Talaromyces_sp._F31,2606533,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces sp. F31,
3115407,Melibe_bucephala,76177,Metazoa,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Melibe,Melibe bucephala,
31155,Vipera_berus,8703,Metazoa,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera berus,
3115506,Hyalorbilia_cf._ulicicola,261205,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Hyalorbilia,Hyalorbilia cf. ulicicola,
3115507,Hyalorbilia_aff._multiguttulata,261205,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Hyalorbilia,Hyalorbilia aff. multiguttulata,
3115543,Petrosia_crassa,68563,Metazoa,Porifera,Demospongiae,Haplosclerida,Petrosiidae,Petrosia,Petrosia crassa,
3115544,Craniella_infrequens,496416,Metazoa,Porifera,Demospongiae,Tetractinellida,Tetillidae,Craniella,Craniella infrequens,
31156,Vipera_berus_berus,31155,Metazoa,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera berus,Vipera berus berus
3115679,Dysdera_catalonica,58763,Metazoa,Arthropoda,Arachnida,Araneae,Dysderidae,Dysdera,Dysdera catalonica,
31164,Bunodosoma_granuliferum,31163,Metazoa,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Bunodosoma,Bunodosoma granuliferum,
3116505,Cedrorum_azoricus,3116504,Metazoa,Arthropoda,Insecta,Coleoptera,Carabidae,Cedrorum,Cedrorum azoricus,
3116773,Rosalia_funebris,558737,Metazoa,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rosalia,Rosalia funebris,
3117,Ulva_prolifera,3118,Viridiplantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,Ulva prolifera,
3117384,Candida_sp._FH-2024a,2688313,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Candida,Candida sp. FH-2024a,
31175,Diadema_setosum,31174,Metazoa,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema setosum,
3117660,Nanomia_septata,168758,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia septata,
3117734,Madrepora_sp._SY280-shi,2626887,Metazoa,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Madrepora,Madrepora sp. SY280-shi,
3117735,Taxipathes_sp._SY275-mao,3088350,Metazoa,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Taxipathes,Taxipathes sp. SY275-mao,
3117736,Paracalyptrophora_sp._SY255-jin,2625506,Metazoa,Cnidaria,Anthozoa,Scleralcyonacea,Primnoidae,Paracalyptrophora,Paracalyptrophora sp. SY255-jin,
3118130,Calochortus_ghiesbreghtii,59059,Viridiplantae,Streptophyta,Magnoliopsida,Liliales,Liliaceae,Calochortus,Calochortus ghiesbreghtii,
3118136,Calochortus_occidentalis,59059,Viridiplantae,Streptophyta,Magnoliopsida,Liliales,Liliaceae,Calochortus,Calochortus occidentalis,
3118280,Amblyopyrum_muticum_var._muticum,4595,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Poaceae,Amblyopyrum,Amblyopyrum muticum,
3118639,Diaporthe_sp._P3_1W,2604179,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe sp. P3_1W,
311874,Megastigmus_stigmatizans,64156,Metazoa,Arthropoda,Insecta,Hymenoptera,Megastigmidae,Megastigmus,Megastigmus stigmatizans,
311883,Pyrrhura_roseifrons,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura roseifrons,
311886,Pyrrhura_eisenmanni,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura eisenmanni,
311887,Pyrrhura_amazonum,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura amazonum,
311888,Pyrrhura_pfrimeri,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura pfrimeri,
311889,Pyrrhura_emma,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura emma,
3118896,Atlantirivulus_jurubatibensis,1254595,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Atlantirivulus,Atlantirivulus jurubatibensis,
3118897,Cnesterodon_brevirostratus,28749,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Cnesterodon,Cnesterodon brevirostratus,
3118898,Hypsolebias_lulai,941673,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Hypsolebias,Hypsolebias lulai,
311890,Pyrrhura_griseipectus,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura griseipectus,
3118900,Kinnapotiguara_troglobia,3118899,Metazoa,Arthropoda,Insecta,Hemiptera,Kinnaridae,Kinnapotiguara,Kinnapotiguara troglobia,
3118901,Listrura_boticario,871687,Metazoa,Chordata,Actinopteri,Siluriformes,Trichomycteridae,Listrura,Listrura boticario,
3118902,Melanorivulus_parnaibensis,1254597,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Melanorivulus,Melanorivulus parnaibensis,
3118903,Microcambeva_watu,2563391,Metazoa,Chordata,Actinopteri,Siluriformes,Trichomycteridae,Microcambeva,Microcambeva watu,
3118904,Phalloceros_maldonadoi,55107,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Phalloceros,Phalloceros maldonadoi,
3118905,Phalloptychus_iheringii,417464,Metazoa,Chordata,Actinopteri,Cyprinodontiformes,Poeciliidae,Phalloptychus,Phalloptychus iheringii,
3118907,Potiberaba_porakuara,3118906,Metazoa,Arthropoda,Malacostraca,Amphipoda,Mesogammaridae,Potiberaba,Potiberaba porakuara,
3118908,Rowlandius_potiguar,2704541,Metazoa,Arthropoda,Arachnida,Schizomida,Hubbardiidae,Rowlandius,Rowlandius potiguar,
311891,Pyrrhura_leucotis,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura leucotis,
311892,Pyrrhura_orcesi,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura orcesi,
3118922,Splendidofilaria_pectoralis,1237910,Metazoa,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Splendidofilaria,Splendidofilaria pectoralis,
311893,Pyrrhura_rhodocephala,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura rhodocephala,
311894,Pyrrhura_albipectus,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura albipectus,
311895,Pyrrhura_molinae,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura molinae,
311896,Pyrrhura_lepida,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura lepida,
311897,Pyrrhura_perlata,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura perlata,
311898,Pyrrhura_melanura,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura melanura,
311899,Pyrrhura_hoffmanni,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura hoffmanni,
311901,Pyrrhura_cruentata,51909,Metazoa,Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura cruentata,
311912,Conringia_planisiliqua,228875,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Conringia,Conringia planisiliqua,
3119160,Lecanicillium_sp._G3,2642704,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium sp. G3,
31192,Holothuria_glaberrima,7684,Metazoa,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria,Holothuria glaberrima,
311941,Draba_incana,87301,Viridiplantae,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,Draba incana,
3119528,Enteroxenos_oestergreni,3119527,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Enteroxenos,Enteroxenos oestergreni,
3119571,Magnusiomyces_sp._LA-1,2633445,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,Dipodascaceae,Magnusiomyces,Magnusiomyces sp. LA-1,
3119788,Chaunax_sp._Z400,2637992,Metazoa,Chordata,Actinopteri,Lophiiformes,Chaunacidae,Chaunax,Chaunax sp. Z400,
31199,Argopecten_irradians,31198,Metazoa,Mollusca,Bivalvia,Pectinida,Pectinidae,Argopecten,Argopecten irradians,
3119969,Bubalus_kerabau,9918,Metazoa,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus kerabau,
3120040,Marcelleina_donadinii,173107,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Marcelleina,Marcelleina donadinii,
3120042,Gyromitra_sp._13_AD-2024,2622709,Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,Gyromitra,Gyromitra sp. 13 AD-2024,
31201,Spisula_solida,6582,Metazoa,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,Spisula solida,
31202,Spisula_subtruncata,6582,Metazoa,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,Spisula subtruncata,
3120200,Cordyceps_sp._D1,2602519,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Cordyceps,Cordyceps sp. D1,
3120201,Fusarium_sp._G73,2593666,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium sp. G73,
3120202,Fusarium_sp._G74,2593666,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium sp. G74,
3120204,Xylaria_sp._P1,2604348,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,Xylaria sp. P1,
3120205,Sarocladium_sp._G79,2625648,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,Sarocladium sp. G79,
3120206,Metarhizium_sp._MUC4166,2629415,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium sp. MUC4166,
3120207,Sarocladium_sp._G77,2625648,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Sarocladiaceae,Sarocladium,Sarocladium sp. G77,
3120208,Akanthomyces_sp._G78,2625269,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Akanthomyces,Akanthomyces sp. G78,
3120211,Psilocybe_maluti,71950,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe maluti,
3120226,Gyromitra_sp._'persicula',2622709,Fungi,Ascomycota,Pezizomycetes,Pezizales,Discinaceae,Gyromitra,Gyromitra sp. 'persicula',
31204,Mactromeris_polynyma,31203,Metazoa,Mollusca,Bivalvia,Venerida,Mactridae,Mactromeris,Mactromeris polynyma,
3120486,Eurytemora_sp._1_ZYD-2024a,3035255,Metazoa,Arthropoda,Hexanauplia,Calanoida,Temoridae,Eurytemora,Eurytemora sp. 1 ZYD-2024a,
31210,Acanthosepion_esculentum,3248567,Metazoa,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion esculentum,
312124,Scytalopus_superciliaris,9168,Metazoa,Chordata,Aves,Passeriformes,Rhinocryptidae,Scytalopus,Scytalopus superciliaris,
3121250,Nosema_rusticus,27977,Fungi,Microsporidia,,,Nosematidae,Nosema,Nosema rusticus,
3121251,Nosema_astafloridana,27977,Fungi,Microsporidia,,,Nosematidae,Nosema,Nosema astafloridana,
3121256,Penares_turmericolor,77185,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Penares,Penares turmericolor,
312146,Naganishia_randhawae,1851509,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia randhawae,
3121594,Otus_manadensis,56271,Metazoa,Chordata,Aves,Strigiformes,Strigidae,Otus,Otus manadensis,
3121595,Otus_nigrorum,56271,Metazoa,Chordata,Aves,Strigiformes,Strigidae,Otus,Otus nigrorum,
31216,Littorina_littorea,31213,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina littorea,
31218,Littorina_obtusata,31213,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina obtusata,
31220,Littorina_saxatilis,31213,Metazoa,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina saxatilis,
312200,Mycoblastus_sanguinarius,312194,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Mycoblastaceae,Mycoblastus,Mycoblastus sanguinarius,
312226,[Candida]_bentonensis,3342652,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,,,[Candida] bentonensis,
312227,[Candida]_hispaniensis,3342652,Fungi,Ascomycota,Dipodascomycetes,Dipodascales,,,[Candida] hispaniensis,
312228,Isabelozyma_pseudorhagii,3312684,Fungi,Ascomycota,Pichiomycetes,Serinales,Metschnikowiaceae,Isabelozyma,Isabelozyma pseudorhagii,
3122286,Chinocossus_acronyctoides,1556212,Metazoa,Arthropoda,Insecta,Lepidoptera,Cossidae,Chinocossus,Chinocossus acronyctoides,
3122334,Myxobolus_sp._r_MT-2024,2597373,Metazoa,Cnidaria,Myxozoa,Bivalvulida,Myxobolidae,Myxobolus,Myxobolus sp. r MT-2024,
312236,Tipula_oleracea,259245,Metazoa,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula oleracea,
3122430,Radianthus_crispa,3122428,Metazoa,Cnidaria,Anthozoa,Actiniaria,Stichodactylidae,Radianthus,Radianthus crispa,
312270,Drosophila_pruinosa,504591,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila pruinosa,
3122982,x_Bolboschoenoplectus_mariqueter,3122981,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Cyperaceae,x Bolboschoenoplectus,x Bolboschoenoplectus mariqueter,
312317,Ceratostomella_sordida,337454,Fungi,Ascomycota,Sordariomycetes,Barbatosphaeriales,Barbatosphaeriaceae,Ceratostomella,Ceratostomella sordida,
3123294,Metarhizium_sp._BCC_4849,2629415,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium sp. BCC 4849,
31234,Caenorhabditis_remanei,6237,Metazoa,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis remanei,
312341,Ceratocystis_harringtonii,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis harringtonii,
312342,Ceratocystis_variospora,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis variospora,
312343,Ceratocystis_smalleyi,5157,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,Ceratocystis smalleyi,
31241,Dirofilaria_repens,6286,Metazoa,Nematoda,Chromadorea,Rhabditida,Onchocercidae,Dirofilaria,Dirofilaria repens,
31243,Globodera_rostochiensis,31242,Metazoa,Nematoda,Chromadorea,Rhabditida,Heteroderidae,Globodera,Globodera rostochiensis,
31246,Schistosoma_mattheei,6181,Metazoa,Platyhelminthes,Trematoda,Strigeidida,Schistosomatidae,Schistosoma,Schistosoma mattheei,
312531,Kitagawia_praeruptora,1589817,Viridiplantae,Streptophyta,Magnoliopsida,Apiales,Apiaceae,Kitagawia,Kitagawia praeruptora,
3126044,Hyalorbilia_sp._HsImV27,2605354,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Hyalorbilia,Hyalorbilia sp. HsImV27,
3126045,Hyalorbilia_sp._HsImV25,2605354,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Hyalorbilia,Hyalorbilia sp. HsImV25,
3126173,Bathycoccus_sp._UST710,2590008,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus sp. UST710,
3126210,Bathycoccus_calidus,41874,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus calidus,
3126489,Ochlodes_sylvanus,218743,Metazoa,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,Ochlodes sylvanus,
3126972,Rosa_woodsii_subsp._gratissima,32246,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa woodsii,Rosa woodsii subsp. gratissima
312701,Hoplolaimus_columbus,211159,Metazoa,Nematoda,Chromadorea,Rhabditida,Hoplolaimidae,Hoplolaimus,Hoplolaimus columbus,
3127111,Pempheris_klunzingeri,463599,Metazoa,Chordata,Actinopteri,Acropomatiformes,Pempheridae,Pempheris,Pempheris klunzingeri,
3127293,Commophila_aeneana,688944,Metazoa,Arthropoda,Insecta,Lepidoptera,Tortricidae,Commophila,Commophila aeneana,
3127294,Leucophora_sponsa,1897883,Metazoa,Arthropoda,Insecta,Diptera,Anthomyiidae,Leucophora,Leucophora sponsa,
3127325,Calymma_communimacula,1559543,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Calymma,Calymma communimacula,
3127327,Episema_tersa,1870624,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Episema,Episema tersa,
3127332,Saragossa_porosa,3127331,Metazoa,Arthropoda,Insecta,Lepidoptera,Noctuidae,Saragossa,Saragossa porosa,
3127341,Parahypoxylon_ruwenzoriense,3127340,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Parahypoxylon,Parahypoxylon ruwenzoriense,
312760,Carex_pendula,2759858,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,Carex pendula,
312762,Carex_punctata,2759858,Viridiplantae,Streptophyta,Magnoliopsida,Poales,Cyperaceae,Carex,Carex punctata,
